name,symbol,sector,exchange,country
First Business Financial Services Inc. ,FBIZ,Finance,NASDAQ,United States
First Bancshares Inc.,FBMS,Finance,NASDAQ,United States
First Bancorp ,FBNC,Finance,NASDAQ,United States
Forte Biosciences Inc. ,FBRX,Health Care,NASDAQ,United States
Falcon's Beyond Global Inc. Class A ,FBYD,,NASDAQ,United States
Falcon's Beyond Global Inc. Warrants,FBYDW,,NASDAQ,United States
First Capital Inc. ,FCAP,Finance,NASDAQ,United States
First Community Bankshares Inc. (VA) ,FCBC,Finance,NASDAQ,United States
First Community Corporation ,FCCO,Finance,NASDAQ,United States
FuelCell Energy Inc. ,FCEL,Energy,NASDAQ,United States
FirstCash Holdings Inc. ,FCFS,Consumer Discretionary,NASDAQ,United States
First Citizens BancShares Inc. Class A ,FCNCA,Finance,NASDAQ,United States
First Citizens BancShares Inc. 5.625% Non-Cumulative Perpetual Preferred Stock Series C,FCNCO,Finance,NASDAQ,United States
First Citizens BancShares Inc. Depositary Shares,FCNCP,Finance,NASDAQ,United States
Focus Universal Inc. ,FCUV,Industrials,NASDAQ,United States
Fidelity D & D Bancorp Inc. ,FDBC,Finance,NASDAQ,United States
4D Molecular Therapeutics Inc. ,FDMT,Health Care,NASDAQ,United States
Fidus Investment Corporation ,FDUS,Finance,NASDAQ,United States
5E Advanced Materials Inc. ,FEAM,Industrials,NASDAQ,United States
Fenbo Holdings Limited Ordinary Shares,FEBO,,NASDAQ,Hong Kong
Frequency Electronics Inc. ,FEIM,Industrials,NASDAQ,United States
Franklin Electric Co. Inc. ,FELE,Consumer Discretionary,NASDAQ,United States
Femasys Inc. ,FEMY,Health Care,NASDAQ,United States
Fennec Pharmaceuticals Inc. ,FENC,Health Care,NASDAQ,United States
Fintech Ecosystem Development Corp. Class A ,FEXD,Finance,NASDAQ,United States
Fintech Ecosystem Development Corp. Right,FEXDR,Finance,NASDAQ,United States
Fintech Ecosystem Development Corp. Warrant,FEXDW,Finance,NASDAQ,United States
First Financial Bancorp. ,FFBC,Finance,NASDAQ,United States
Flushing Financial Corporation ,FFIC,Finance,NASDAQ,United States
Faraday Future Intelligent Electric Inc. ,FFIE,Consumer Discretionary,NASDAQ,United States
Faraday Future Intelligent Electric Inc. Warrant,FFIEW,Consumer Discretionary,NASDAQ,United States
First Financial Bankshares Inc. ,FFIN,Finance,NASDAQ,United States
F5 Inc. ,FFIV,Technology,NASDAQ,United States
First Financial Northwest Inc. ,FFNW,Finance,NASDAQ,United States
First Guaranty Bancshares Inc. ,FGBI,Finance,NASDAQ,United States
First Guaranty Bancshares Inc. 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock,FGBIP,Finance,NASDAQ,United States
FibroGen Inc ,FGEN,Health Care,NASDAQ,United States
FG Financial Group Inc.  (NV),FGF,Finance,NASDAQ,United States
FG Financial Group Inc. 8.00% Cumulative Preferred Stock,FGFPP,Finance,NASDAQ,United States
FGI Industries Ltd. Ordinary Shares,FGI,Industrials,NASDAQ,United States
FGI Industries Ltd. Warrant,FGIWW,Industrials,NASDAQ,United States
First Hawaiian Inc. ,FHB,Finance,NASDAQ,United States
Future Health ESG Corp. ,FHLT,Health Care,NASDAQ,United States
Foghorn Therapeutics Inc. ,FHTX,Health Care,NASDAQ,United States
Focus Impact Acquisition Corp. Class A ,FIAC,Finance,NASDAQ,United States
First Interstate BancSystem Inc.  (DE),FIBK,Finance,NASDAQ,United States
Frontier Investment Corp Class A Ordinary Shares,FICV,Finance,NASDAQ,United States
Frontier Investment Corp Units,FICVU,Finance,NASDAQ,United States
Frontier Investment Corp Warrants,FICVW,Finance,NASDAQ,United States
FinWise Bancorp ,FINW,Finance,NASDAQ,United States
FTAI Infrastructure Inc.  ,FIP,Industrials,NASDAQ,United States
Financial Institutions Inc. ,FISI,Finance,NASDAQ,United States
Fifth Third Bancorp ,FITB,Finance,NASDAQ,United States
Fifth Third Bancorp Depositary Shares,FITBI,Finance,NASDAQ,United States
Fifth Third Bancorp Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock Series K,FITBO,Finance,NASDAQ,United States
Fifth Third Bancorp Depositary Shares each representing 1/40th share of Fifth Third 6.00% Non-Cumulative Perpetual Class B Preferred Stock Series A,FITBP,Finance,NASDAQ,United States
Five Below Inc. ,FIVE,Consumer Discretionary,NASDAQ,United States
Five9 Inc. ,FIVN,Technology,NASDAQ,United States
Homology Medicines Inc. ,FIXX,Health Care,NASDAQ,United States
National Beverage Corp. ,FIZZ,Consumer Staples,NASDAQ,United States
Franklin Wireless Corp. ,FKWL,Utilities,NASDAQ,United States
Flex Ltd. Ordinary Shares,FLEX,Technology,NASDAQ,Singapore
Feutune Light Acquisition Corporation Class A ,FLFV,Finance,NASDAQ,United States
Feutune Light Acquisition Corporation Right,FLFVR,Finance,NASDAQ,United States
Feutune Light Acquisition Corporation Unit,FLFVU,Finance,NASDAQ,United States
Flora Growth Corp. ,FLGC,Health Care,NASDAQ,Canada
Fulgent Genetics Inc. ,FLGT,Health Care,NASDAQ,United States
First of Long Island Corporation (The) ,FLIC,Finance,NASDAQ,United States
FLJ Group Limited American Depositary Shares,FLJ,Finance,NASDAQ,China
Full House Resorts Inc. ,FLL,Consumer Discretionary,NASDAQ,United States
Fluence Energy Inc. Class A ,FLNC,Miscellaneous,NASDAQ,United States
Fluent Inc. ,FLNT,Consumer Discretionary,NASDAQ,United States
Flux Power Holdings Inc. ,FLUX,Miscellaneous,NASDAQ,United States
1-800-FLOWERS.COM Inc. ,FLWS,Consumer Discretionary,NASDAQ,United States
Flexsteel Industries Inc. ,FLXS,Consumer Discretionary,NASDAQ,United States
Flywire Corporation Voting ,FLYW,Technology,NASDAQ,United States
Farmers & Merchants Bancorp Inc. ,FMAO,Finance,NASDAQ,United States
First Mid Bancshares Inc. ,FMBH,Finance,NASDAQ,United States
Farmers National Banc Corp. ,FMNB,Finance,NASDAQ,United States
Foremost Lithium Resource & Technology Ltd. ,FMST,Consumer Discretionary,NASDAQ,Canada
Foremost Lithium Resource & Technology Ltd. Warrant,FMSTW,,NASDAQ,Canada
FNCB Bancorp Inc. ,FNCB,Finance,NASDAQ,United States
Finch Therapeutics Group Inc. ,FNCH,Health Care,NASDAQ,United States
FingerMotion Inc. ,FNGR,Technology,NASDAQ,United States
Funko Inc. Class A ,FNKO,Consumer Discretionary,NASDAQ,United States
First Bancorp Inc  (ME) ,FNLC,Finance,NASDAQ,United States
Finnovate Acquisition Corp. Class A Ordinary Shares,FNVT,Finance,NASDAQ,Cayman Islands
Finnovate Acquisition Corp. Warrants,FNVTW,Finance,NASDAQ,Cayman Islands
First Northwest Bancorp ,FNWB,Finance,NASDAQ,United States
Finward Bancorp ,FNWD,Finance,NASDAQ,United States
Amicus Therapeutics Inc. ,FOLD,Health Care,NASDAQ,United States
Fonar Corporation ,FONR,Health Care,NASDAQ,United States
Forian Inc. ,FORA,Technology,NASDAQ,United States
Forward Industries Inc. ,FORD,,NASDAQ,United States
Four Leaf Acquisition Corporation Class A ,FORL,Finance,NASDAQ,United States
Four Leaf Acquisition Corporation Unit,FORLU,Finance,NASDAQ,United States
Four Leaf Acquisition Corporation Warrants,FORLW,Finance,NASDAQ,United States
FormFactor Inc. FormFactor Inc. ,FORM,Technology,NASDAQ,United States
Forrester Research Inc. ,FORR,Consumer Discretionary,NASDAQ,United States
Formula Systems (1985) Ltd. American Depositary Shares,FORTY,Technology,NASDAQ,Israel
Fossil Group Inc. ,FOSL,Consumer Discretionary,NASDAQ,United States
Fossil Group Inc. 7% Senior Notes due 2026,FOSLL,Consumer Discretionary,NASDAQ,United States
Fox Corporation Class B ,FOX,Industrials,NASDAQ,United States
Fox Corporation Class A ,FOXA,Industrials,NASDAQ,United States
Fox Factory Holding Corp. ,FOXF,Consumer Discretionary,NASDAQ,United States
FlexShopper Inc. ,FPAY,Consumer Discretionary,NASDAQ,United States
Franklin Financial Services Corporation ,FRAF,Finance,NASDAQ,United States
First Bank ,FRBA,Finance,NASDAQ,United States
Whole Earth Brands Inc. Class A ,FREE,Consumer Staples,NASDAQ,United States
Fresh2 Group Limited American Depositary Shares,FRES,Health Care,NASDAQ,China
Freight Technologies Inc. Ordinary Shares,FRGT,Consumer Discretionary,NASDAQ,United States
Freedom Holding Corp. ,FRHC,Finance,NASDAQ,Kazakhstan
Fortune Rise Acquisition Corporation Class A ,FRLA,Finance,NASDAQ,United States
Fortune Rise Acquisition Corporation Warrant,FRLAW,Finance,NASDAQ,United States
Freeline Therapeutics Holdings plc American Depositary Shares,FRLN,Health Care,NASDAQ,United Kingdom
First Merchants Corporation ,FRME,Finance,NASDAQ,United States
First Merchants Corporation Depository Shares,FRMEP,Finance,NASDAQ,United States
JFrog Ltd. Ordinary Shares,FROG,Technology,NASDAQ,United States
FRP Holdings Inc. ,FRPH,Finance,NASDAQ,United States
Freshpet Inc. ,FRPT,Consumer Staples,NASDAQ,United States
Freshworks Inc. Class A ,FRSH,Technology,NASDAQ,United States
Primis Financial Corp. ,FRST,Finance,NASDAQ,United States
Foresight Autonomous Holdings Ltd. American Depositary Shares,FRSX,Technology,NASDAQ,Israel
Fresh Tracks Therapeutics Inc. ,FRTX,Health Care,NASDAQ,United States
Forza X1 Inc. ,FRZA,Industrials,NASDAQ,United States
Five Star Bancorp ,FSBC,Finance,NASDAQ,United States
FS Bancorp Inc. ,FSBW,Finance,NASDAQ,United States
First Seacoast Bancorp Inc. ,FSEA,Finance,NASDAQ,United States
First Savings Financial Group Inc. ,FSFG,Finance,NASDAQ,United States
First Solar Inc. ,FSLR,Technology,NASDAQ,United States
FinServ Acquisition Corp. II Class A ,FSRX,Finance,NASDAQ,United States
FinServ Acquisition Corp. II Unit,FSRXU,Finance,NASDAQ,United States
FinServ Acquisition Corp. II Warrant,FSRXW,Finance,NASDAQ,United States
L.B. Foster Company ,FSTR,Industrials,NASDAQ,United States
FirstService Corporation Common Shares,FSV,Finance,NASDAQ,Canada
FTAI Aviation Ltd. ,FTAI,Industrials,NASDAQ,United States
FTAI Aviation Ltd. 9.500% Fixed-Rate Reset Series D Cumulative Perpetual Redeemable Preferred Shares,FTAIM,Industrials,NASDAQ,United States
FTAI Aviation Ltd. 8.25% Fixed - Rate Reset Series C Cumulative Perpetual Redeemable Preferred Shares,FTAIN,Industrials,NASDAQ,United States
FTAI Aviation Ltd. 8.00% Fixed-to-Floating Rate Series B Cumulative Perpetual Redeemable Preferred Shares,FTAIO,Industrials,NASDAQ,United States
FTAI Aviation Ltd. 8.25% Fixed to Floating Rate Series A Cumulative Perpetual Redeemable Preferred Shares,FTAIP,Industrials,NASDAQ,United States
FTC Solar Inc. ,FTCI,Technology,NASDAQ,United States
Frontdoor Inc. ,FTDR,Finance,NASDAQ,United States
Fuel Tech Inc. ,FTEK,Industrials,NASDAQ,United States
Fitell Corporation Ordinary Shares,FTEL,,NASDAQ,Australia
Future FinTech Group Inc. ,FTFT,Consumer Discretionary,NASDAQ,China
Fathom Holdings Inc. ,FTHM,Finance,NASDAQ,United States
FutureTech II Acquisition Corp. Class A ,FTII,Finance,NASDAQ,United States
FutureTech II Acquisition Corp. Warrant,FTIIW,Finance,NASDAQ,United States
FitLife Brands Inc. ,FTLF,Health Care,NASDAQ,United States
Fortinet Inc. ,FTNT,Technology,NASDAQ,United States
Fortrea Holdings Inc. ,FTRE,Health Care,NASDAQ,United States
Fulcrum Therapeutics Inc. ,FULC,Health Care,NASDAQ,United States
Fulton Financial Corporation ,FULT,Finance,NASDAQ,United States
Fulton Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,FULTP,Finance,NASDAQ,United States
First United Corporation ,FUNC,Finance,NASDAQ,United States
Sprott Focus Trust Inc. ,FUND,Finance,NASDAQ,United States
First US Bancshares Inc. ,FUSB,Finance,NASDAQ,United States
Fusion Pharmaceuticals Inc. Common Shares,FUSN,Health Care,NASDAQ,Canada
Futu Holdings Limited American Depositary Shares,FUTU,Finance,NASDAQ,Hong Kong
Arcimoto Inc. ,FUV,Consumer Discretionary,NASDAQ,United States
FVCBankcorp Inc. ,FVCB,Finance,NASDAQ,United States
First Wave BioPharma Inc. ,FWBI,Health Care,NASDAQ,United States
Liberty Media Corporation Series A Liberty Formula One ,FWONA,Industrials,NASDAQ,United States
Liberty Media Corporation Series C Liberty Formula One ,FWONK,Consumer Discretionary,NASDAQ,United States
Forward Air Corporation ,FWRD,Consumer Discretionary,NASDAQ,United States
First Watch Restaurant Group Inc. ,FWRG,Consumer Discretionary,NASDAQ,United States
First National Corporation ,FXNC,Finance,NASDAQ,United States
Frontier Communications Parent Inc. ,FYBR,Consumer Discretionary,NASDAQ,United States
German American Bancorp Inc. ,GABC,Finance,NASDAQ,United States
Gaia Inc. Class A ,GAIA,Consumer Discretionary,NASDAQ,United States
Gladstone Investment Corporation Business Development Company,GAIN,Finance,NASDAQ,United States
Gladstone Investment Corporation 8.00% Notes due 2028,GAINL,Finance,NASDAQ,United States
Gladstone Investment Corporation 5.00% Notes Due 2026,GAINN,Finance,NASDAQ,United States
Gladstone Investment Corporation 4.875% Notes due 2028,GAINZ,Finance,NASDAQ,United States
Galectin Therapeutics Inc. ,GALT,Health Care,NASDAQ,United States
Gambling.com Group Limited Ordinary Shares,GAMB,Consumer Discretionary,NASDAQ,Jersey
Golden Arrow Merger Corp. Class A ,GAMC,Finance,NASDAQ,United States
Golden Arrow Merger Corp. Unit,GAMCU,Finance,NASDAQ,United States
GameSquare Holdings Inc. ,GAME,,NASDAQ,Canada
GAN Limited Ordinary Shares,GAN,Technology,NASDAQ,United Kingdom
Gain Therapeutics Inc. ,GANX,Health Care,NASDAQ,United States
StealthGas Inc. ,GASS,Consumer Discretionary,NASDAQ,Greece
Marblegate Acquisition Corp. Class A ,GATE,Finance,NASDAQ,United States
Global Blockchain Acquisition Corp. ,GBBK,Finance,NASDAQ,United States
Global Blockchain Acquisition Corp. Right,GBBKR,Finance,NASDAQ,United States
Global Blockchain Acquisition Corp. Warrant,GBBKW,Finance,NASDAQ,United States
Golub Capital BDC Inc. ,GBDC,Finance,NASDAQ,United States
Generation Bio Co. ,GBIO,Health Care,NASDAQ,United States
Greenbrook TMS Inc. Common Shares,GBNH,Health Care,NASDAQ,Canada
Generations Bancorp NY Inc. ,GBNY,Finance,NASDAQ,United States
Greene County Bancorp Inc. ,GCBC,Finance,NASDAQ,United States
GCM Grosvenor Inc. Class A ,GCMG,Finance,NASDAQ,United States
GCM Grosvenor Inc. Warrant,GCMGW,Finance,NASDAQ,United States
GigaCloud Technology Inc Class A Ordinary Shares,GCT,Consumer Discretionary,NASDAQ,Hong Kong
GlucoTrack Inc. ,GCTK,Health Care,NASDAQ,Israel
GD Culture Group Limited ,GDC,Industrials,NASDAQ,China
Golden Entertainment Inc. ,GDEN,Consumer Discretionary,NASDAQ,United States
GDEV Inc. Ordinary Shares,GDEV,Technology,NASDAQ,Cyprus
GDEV Inc. Warrant,GDEVW,Technology,NASDAQ,Cyprus
Golden Heaven Group Holdings Ltd. Class A Ordinary Shares,GDHG,Consumer Discretionary,NASDAQ,China
Gardiner Healthcare Acquisitions Corp. ,GDNR,Finance,NASDAQ,United States
Gardiner Healthcare Acquisitions Corp. Warrant,GDNRW,Finance,NASDAQ,United States
GoodRx Holdings Inc. Class A ,GDRX,Technology,NASDAQ,United States
GDS Holdings Limited ADS,GDS,Technology,NASDAQ,China
Goldenstone Acquisition Limited ,GDST,Finance,NASDAQ,United States
CytoMed Therapeutics Limited Ordinary Shares,GDTC,Health Care,NASDAQ,Singapore
Grid Dynamics Holdings Inc. Class A ,GDYN,Technology,NASDAQ,United States
Great Elm Capital Corp. ,GECC,Finance,NASDAQ,United States
Great Elm Capital Corp. 6.75% Notes Due 2025,GECCM,Finance,NASDAQ,United States
Great Elm Capital Corp. 5.875% Notes due 2026,GECCO,Finance,NASDAQ,United States
Great Elm Capital Corp. 8.75% Notes due 2028,GECCZ,Finance,NASDAQ,United States
Great Elm Group Inc. ,GEG,Technology,NASDAQ,United States
Great Elm Group Inc.  7.25% Notes due 2027,GEGGL,Finance,NASDAQ,United States
GE HealthCare Technologies Inc.  ,GEHC,Technology,NASDAQ,United States
Gen Digital Inc. ,GEN,Technology,NASDAQ,United States
Genetic Technologies Ltd ADS,GENE,Health Care,NASDAQ,Australia
GEN Restaurant Group Inc. Class A ,GENK,Consumer Discretionary,NASDAQ,United States
Geospace Technologies Corporation  (Texas),GEOS,Industrials,NASDAQ,United States
Geron Corporation ,GERN,Health Care,NASDAQ,United States
Gevo Inc. ,GEVO,Industrials,NASDAQ,United States
Guardforce AI Co. Limited Ordinary Shares,GFAI,Finance,NASDAQ,Singapore
Guardforce AI Co. Limited Warrant,GFAIW,Consumer Discretionary,NASDAQ,Singapore
GlobalFoundries Inc. Ordinary Shares,GFS,Technology,NASDAQ,United States
Grupo Financiero Galicia S.A. American Depositary Shares,GGAL,Finance,NASDAQ,Argentina
Green Giant Inc. ,GGE,,NASDAQ,China
Gogoro Inc. Ordinary Shares,GGR,Consumer Discretionary,NASDAQ,Taiwan
Gogoro Inc. Warrant,GGROW,Consumer Discretionary,NASDAQ,Taiwan
Guardant Health Inc. ,GH,Health Care,NASDAQ,United States
Gores Holdings IX Inc. Class A ,GHIX,Finance,NASDAQ,United States
Gores Holdings IX Inc. Unit,GHIXU,Finance,NASDAQ,United States
Gores Holdings IX Inc. Warrant,GHIXW,Finance,NASDAQ,United States
GH Research PLC Ordinary Shares,GHRS,Health Care,NASDAQ,Ireland
Guardion Health Sciences Inc. ,GHSI,Health Care,NASDAQ,United States
GigCapital 5 Inc. ,GIA,Health Care,NASDAQ,United States
Gulf Island Fabrication Inc. ,GIFI,Industrials,NASDAQ,United States
GigaMedia Limited Ordinary Shares,GIGM,Technology,NASDAQ,Taiwan
G-III Apparel Group LTD. ,GIII,Consumer Discretionary,NASDAQ,United States
Gilead Sciences Inc. ,GILD,Health Care,NASDAQ,United States
Gilat Satellite Networks Ltd. Ordinary Shares,GILT,Technology,NASDAQ,Israel
Generation Income Properties Inc. ,GIPR,Real Estate,NASDAQ,United States
Global Lights Acquisition Corp Ordinary Shares,GLAC,,NASDAQ,China
Global Lights Acquisition Corp Rights,GLACR,,NASDAQ,China
Global Lights Acquisition Corp Unit,GLACU,,NASDAQ,China
Gladstone Capital Corporation ,GLAD,Consumer Discretionary,NASDAQ,United States
Gladstone Capital Corporation 7.75% Notes due 2028,GLADZ,,NASDAQ,United States
Global-E Online Ltd. Ordinary Shares,GLBE,Technology,NASDAQ,Israel
Globus Maritime Limited ,GLBS,Consumer Discretionary,NASDAQ,Greece
Glen Burnie Bancorp ,GLBZ,Finance,NASDAQ,United States
Great Lakes Dredge & Dock Corporation ,GLDD,Industrials,NASDAQ,United States
Globalink Investment Inc. ,GLLI,Industrials,NASDAQ,United States
Globalink Investment Inc. Warrants,GLLIW,Industrials,NASDAQ,United States
Galmed Pharmaceuticals Ltd. Ordinary Shares,GLMD,Health Care,NASDAQ,Israel
Golar Lng Ltd,GLNG,Consumer Discretionary,NASDAQ,Bermuda
Galapagos NV American Depositary Shares,GLPG,Health Care,NASDAQ,Belgium
Gaming and Leisure Properties Inc. ,GLPI,Real Estate,NASDAQ,United States
Greenlight Capital Re Ltd. Class A Ordinary Shares,GLRE,Finance,NASDAQ,Cayman Islands
Greenwich LifeSciences Inc. ,GLSI,Health Care,NASDAQ,United States
Global Star Acquisition Inc. Class A ,GLST,Industrials,NASDAQ,United States
Global Star Acquisition Inc. Warrants,GLSTW,Industrials,NASDAQ,United States
Galecto Inc. ,GLTO,Health Care,NASDAQ,Denmark
Monte Rosa Therapeutics Inc. ,GLUE,Health Care,NASDAQ,United States
GlycoMimetics Inc. ,GLYC,Health Care,NASDAQ,United States
Genmab A/S ADS,GMAB,Health Care,NASDAQ,Denmark
Esports Entertainment Group Inc. ,GMBL,Consumer Discretionary,NASDAQ,Malta
Esports Entertainment Group Inc. 10.0% Series A Cumulative Redeemable Convertible Preferred Stock,GMBLP,Consumer Discretionary,NASDAQ,Malta
Esports Entertainment Group Inc. Warrant,GMBLZ,Consumer Discretionary,NASDAQ,Malta
Gamida Cell Ltd. Ordinary Shares,GMDA,Health Care,NASDAQ,Israel
Aetherium Acquisition Corp. Class A ,GMFI,Finance,NASDAQ,United States
Aetherium Acquisition Corp. Warrant,GMFIW,Finance,NASDAQ,United States
Golden Matrix Group Inc. ,GMGI,Technology,NASDAQ,United States
Global Mofy Metaverse Limited Ordinary Shares,GMM,,NASDAQ,China
GENFIT S.A. American Depositary Shares,GNFT,Health Care,NASDAQ,France
